seed,method,final_total_loss,final_data_loss,final_physics_loss,min_total_loss,min_data_loss,min_physics_loss,mean_total_loss,mean_data_loss,mean_physics_loss,final_g_data_norm,final_g_physics_norm,mean_cosine,sampled_conflict_rate,late_mean_cosine,late_conflict_rate,wall_time_s,wall_time_min,peak_vram_mib
2,Adam Simple-Sum,0.001472091767936945,0.0009880352299660444,0.000484056567074731,0.001472091767936945,0.0009880352299660444,0.000484056567074731,0.02083650051666848,0.016743493969506112,0.004093006889780725,0.057403966784477234,0.06038583442568779,-0.6750307896792298,0.8415841584158416,-0.27675267236848033,0.6451612903225806,679.7514870166779,11.329191450277964,8535.08154296875
2,Adam + ConFIG,0.0015351242618635297,0.0012320270761847496,0.0003030971856787801,0.0015351242618635297,0.0012320270761847496,0.0003030971856787801,0.02282986523454437,0.020525981345914747,0.002303884377343451,0.09832463413476944,0.04527412727475166,-0.30771644783694996,0.6435643564356436,0.17142038986146932,0.3548387096774194,681.9494547843933,11.365824246406556,7657.06640625
