seed,method,final_total_loss,final_data_loss,final_physics_loss,min_total_loss,min_data_loss,min_physics_loss,mean_total_loss,mean_data_loss,mean_physics_loss,final_g_data_norm,final_g_physics_norm,mean_cosine,sampled_conflict_rate,late_mean_cosine,late_conflict_rate,wall_time_s,wall_time_min,peak_vram_mib
1,Adam Simple-Sum,0.0014264986384660006,0.0010218098759651184,0.00040468882070854306,0.0014264986384660006,0.0010218098759651184,0.00040468882070854306,0.02270924983347886,0.01812045897776722,0.004588790960888848,0.029412630945444107,0.03051086887717247,-0.7019678880598875,0.8514851485148515,-0.44684792658494366,0.6774193548387096,655.5888137817383,10.926480229695638,8535.08154296875
1,Adam + ConFIG,0.001610279898159206,0.001101375324651599,0.000508904573507607,0.0015170458937063813,0.0010746654588729143,0.0004270420176908374,0.02574243483659212,0.022923482858603544,0.002818952077690807,0.11110064387321472,0.149916410446167,-0.4716069509948392,0.7425742574257426,-0.011601968157675958,0.45161290322580644,662.6994659900665,11.044991099834442,7657.06640625
